article_id,date,total_quantity
MED013,2023-08-08,6
MED016,2023-08-08,4
MED017,2023-08-08,12
MED019,2023-08-08,15
MED021,2023-08-08,12
MED023,2023-08-08,28
MED024,2023-08-08,28
MED027,2023-08-08,4
MED028,2023-08-08,2
PH201,2023-08-08,55
PH202,2023-08-08,28
PH203,2023-08-08,6
PH204,2023-08-08,9
PH205,2023-08-08,9
PH208,2023-08-08,7
PH209,2023-08-08,4
PH211,2023-08-08,4
PH222,2023-08-08,2
PH234,2023-08-08,15
ART001,2023-08-09,29
ART002,2023-08-09,29
ART003,2023-08-09,26
ART004,2023-08-09,37
ART005,2023-08-09,27
ART006,2023-08-09,6
ART007,2023-08-09,5
ART008,2023-08-09,14
ART009,2023-08-09,22
ART011,2023-08-09,2
ART012,2023-08-09,20
ART014,2023-08-09,19
ART015,2023-08-09,5
ART018,2023-08-09,2
ART027,2023-08-09,1
ART031,2023-08-09,1
MED001,2023-08-09,39
MED002,2023-08-09,19
MED005,2023-08-09,23
MED006,2023-08-09,30
MED007,2023-08-09,20
MED009,2023-08-09,43
MED010,2023-08-09,26
MED011,2023-08-09,71
MED013,2023-08-09,6
MED015,2023-08-09,15
MED016,2023-08-09,7
MED017,2023-08-09,22
MED019,2023-08-09,11
MED023,2023-08-09,13
MED024,2023-08-09,19
MED025,2023-08-09,1
MED026,2023-08-09,4
MED033,2023-08-09,1
MED035,2023-08-09,5
MED040,2023-08-09,2
PH201,2023-08-09,36
PH202,2023-08-09,26
PH203,2023-08-09,18
PH205,2023-08-09,10
PH206,2023-08-09,11
PH207,2023-08-09,14
PH209,2023-08-09,1
PH210,2023-08-09,1
PH212,2023-08-09,2
PH214,2023-08-09,7
PH221,2023-08-09,10
PH234,2023-08-09,42
ART001,2023-08-10,23
ART002,2023-08-10,34
ART003,2023-08-10,41
ART004,2023-08-10,32
ART005,2023-08-10,25
ART006,2023-08-10,17
ART007,2023-08-10,9
ART008,2023-08-10,12
ART009,2023-08-10,10
ART010,2023-08-10,14
ART012,2023-08-10,21
ART013,2023-08-10,14
ART014,2023-08-10,5
ART023,2023-08-10,3
ART025,2023-08-10,5
ART027,2023-08-10,1
MED002,2023-08-10,17
MED003,2023-08-10,23
MED004,2023-08-10,13
MED005,2023-08-10,36
MED006,2023-08-10,39
MED007,2023-08-10,20
MED008,2023-08-10,11
MED009,2023-08-10,56
MED010,2023-08-10,38
MED011,2023-08-10,16
MED012,2023-08-10,39
MED015,2023-08-10,16
MED016,2023-08-10,8
MED017,2023-08-10,27
MED018,2023-08-10,6
MED019,2023-08-10,11
MED021,2023-08-10,3
MED023,2023-08-10,20
MED024,2023-08-10,10
MED025,2023-08-10,4
MED026,2023-08-10,7
PH201,2023-08-10,33
PH202,2023-08-10,32
PH203,2023-08-10,12
PH220,2023-08-10,2
PH221,2023-08-10,1
PH234,2023-08-10,16
ART001,2023-08-11,25
ART002,2023-08-11,30
ART003,2023-08-11,34
ART004,2023-08-11,43
ART005,2023-08-11,34
ART008,2023-08-11,17
ART009,2023-08-11,8
ART010,2023-08-11,14
ART011,2023-08-11,7
ART012,2023-08-11,13
ART013,2023-08-11,13
ART015,2023-08-11,8
ART023,2023-08-11,6
ART025,2023-08-11,6
MED001,2023-08-11,31
MED002,2023-08-11,26
MED003,2023-08-11,24
MED004,2023-08-11,18
MED005,2023-08-11,72
MED006,2023-08-11,32
MED007,2023-08-11,19
MED008,2023-08-11,14
MED010,2023-08-11,14
MED011,2023-08-11,32
MED012,2023-08-11,27
MED015,2023-08-11,31
MED016,2023-08-11,8
MED017,2023-08-11,15
MED019,2023-08-11,25
MED020,2023-08-11,4
MED024,2023-08-11,11
MED026,2023-08-11,12
MED027,2023-08-11,8
MED037,2023-08-11,1
PH201,2023-08-11,52
PH202,2023-08-11,26
PH203,2023-08-11,11
PH204,2023-08-11,10
PH205,2023-08-11,17
PH206,2023-08-11,14
PH208,2023-08-11,16
PH220,2023-08-11,3
PH234,2023-08-11,20
ART002,2023-08-12,16
ART003,2023-08-12,28
ART004,2023-08-12,25
ART005,2023-08-12,12
ART007,2023-08-12,1
ART009,2023-08-12,4
ART010,2023-08-12,2
ART011,2023-08-12,3
ART012,2023-08-12,6
ART014,2023-08-12,2
ART015,2023-08-12,5
ART019,2023-08-12,1
ART022,2023-08-12,2
ART035,2023-08-12,2
MED001,2023-08-12,20
MED002,2023-08-12,19
MED003,2023-08-12,45
MED005,2023-08-12,31
MED006,2023-08-12,25
MED007,2023-08-12,13
MED008,2023-08-12,13
MED010,2023-08-12,38
MED011,2023-08-12,39
MED012,2023-08-12,20
MED013,2023-08-12,6
MED014,2023-08-12,18
MED017,2023-08-12,8
MED019,2023-08-12,4
MED020,2023-08-12,3
MED021,2023-08-12,13
MED023,2023-08-12,16
MED024,2023-08-12,7
PH201,2023-08-12,41
PH202,2023-08-12,31
PH203,2023-08-12,12
PH206,2023-08-12,22
PH207,2023-08-12,9
PH208,2023-08-12,8
PH209,2023-08-12,5
PH212,2023-08-12,4
PH213,2023-08-12,1
PH214,2023-08-12,5
PH217,2023-08-12,2
PH220,2023-08-12,1
PH234,2023-08-12,14
ART001,2023-08-13,16
ART002,2023-08-13,7
ART003,2023-08-13,22
ART004,2023-08-13,9
ART006,2023-08-13,3
ART008,2023-08-13,3
ART009,2023-08-13,3
ART012,2023-08-13,8
ART015,2023-08-13,9
ART016,2023-08-13,1
ART017,2023-08-13,1
ART018,2023-08-13,3
ART034,2023-08-13,1
MED001,2023-08-13,22
MED002,2023-08-13,16
MED003,2023-08-13,44
MED004,2023-08-13,9
MED005,2023-08-13,33
MED007,2023-08-13,17
MED008,2023-08-13,6
MED009,2023-08-13,23
MED010,2023-08-13,22
MED012,2023-08-13,32
MED013,2023-08-13,6
MED014,2023-08-13,8
MED015,2023-08-13,13
MED016,2023-08-13,9
MED017,2023-08-13,11
MED020,2023-08-13,1
MED021,2023-08-13,16
MED022,2023-08-13,5
MED024,2023-08-13,11
MED026,2023-08-13,7
MED028,2023-08-13,4
MED039,2023-08-13,2
PH202,2023-08-13,39
PH206,2023-08-13,9
PH210,2023-08-13,3
PH224,2023-08-13,1
PH234,2023-08-13,22
ART001,2023-08-14,43
ART002,2023-08-14,41
ART003,2023-08-14,58
ART004,2023-08-14,58
ART005,2023-08-14,20
ART006,2023-08-14,14
ART008,2023-08-14,25
ART011,2023-08-14,10
ART012,2023-08-14,18
ART013,2023-08-14,18
ART019,2023-08-14,3
ART022,2023-08-14,4
MED002,2023-08-14,22
MED003,2023-08-14,35
MED004,2023-08-14,21
MED005,2023-08-14,42
MED006,2023-08-14,42
MED007,2023-08-14,29
MED008,2023-08-14,18
MED009,2023-08-14,48
MED010,2023-08-14,21
MED011,2023-08-14,38
MED014,2023-08-14,56
MED015,2023-08-14,14
MED016,2023-08-14,9
MED019,2023-08-14,9
MED021,2023-08-14,7
MED023,2023-08-14,21
MED024,2023-08-14,23
MED025,2023-08-14,9
MED026,2023-08-14,7
MED028,2023-08-14,1
MED034,2023-08-14,9
PH202,2023-08-14,22
PH203,2023-08-14,29
PH204,2023-08-14,10
PH205,2023-08-14,12
PH206,2023-08-14,19
PH207,2023-08-14,2
PH209,2023-08-14,4
PH210,2023-08-14,5
PH217,2023-08-14,5
PH220,2023-08-14,2
PH221,2023-08-14,4
PH234,2023-08-14,37
ART001,2023-08-15,30
ART002,2023-08-15,30
ART003,2023-08-15,35
ART004,2023-08-15,49
ART006,2023-08-15,4
ART007,2023-08-15,6
ART011,2023-08-15,11
ART012,2023-08-15,16
ART013,2023-08-15,11
ART015,2023-08-15,10
ART024,2023-08-15,6
ART032,2023-08-15,4
ART034,2023-08-15,5
MED001,2023-08-15,65
MED003,2023-08-15,24
MED004,2023-08-15,29
MED005,2023-08-15,54
MED007,2023-08-15,24
MED008,2023-08-15,17
MED010,2023-08-15,20
MED011,2023-08-15,47
MED012,2023-08-15,24
MED016,2023-08-15,10
MED019,2023-08-15,13
MED020,2023-08-15,6
MED021,2023-08-15,28
MED022,2023-08-15,9
MED023,2023-08-15,33
MED024,2023-08-15,34
MED026,2023-08-15,11
MED029,2023-08-15,2
MED032,2023-08-15,2
PH202,2023-08-15,42
PH206,2023-08-15,11
PH207,2023-08-15,3
PH208,2023-08-15,13
PH210,2023-08-15,5
PH213,2023-08-15,1
PH214,2023-08-15,2
PH217,2023-08-15,3
PH220,2023-08-15,3
PH234,2023-08-15,16
ART001,2023-08-16,23
ART002,2023-08-16,23
ART003,2023-08-16,49
ART004,2023-08-16,36
ART005,2023-08-16,39
ART007,2023-08-16,10
ART009,2023-08-16,15
ART010,2023-08-16,12
ART011,2023-08-16,8
ART012,2023-08-16,13
ART013,2023-08-16,33
ART014,2023-08-16,24
ART015,2023-08-16,3
ART017,2023-08-16,5
ART018,2023-08-16,2
ART025,2023-08-16,5
ART026,2023-08-16,2
MED001,2023-08-16,45
MED002,2023-08-16,17
MED003,2023-08-16,26
MED005,2023-08-16,43
MED006,2023-08-16,24
MED008,2023-08-16,8
MED010,2023-08-16,25
MED011,2023-08-16,34
MED013,2023-08-16,21
MED014,2023-08-16,24
MED015,2023-08-16,23
MED016,2023-08-16,19
MED017,2023-08-16,14
MED018,2023-08-16,10
MED023,2023-08-16,12
MED024,2023-08-16,18
MED026,2023-08-16,7
PH201,2023-08-16,23
PH202,2023-08-16,28
PH203,2023-08-16,22
PH206,2023-08-16,12
PH207,2023-08-16,5
PH219,2023-08-16,1
PH234,2023-08-16,30
ART001,2023-08-17,36
ART002,2023-08-17,34
ART003,2023-08-17,54
ART004,2023-08-17,63
ART005,2023-08-17,45
ART009,2023-08-17,12
ART010,2023-08-17,8
ART014,2023-08-17,10
ART015,2023-08-17,9
ART031,2023-08-17,1
ART035,2023-08-17,4
MED001,2023-08-17,47
MED002,2023-08-17,21
MED005,2023-08-17,34
MED006,2023-08-17,25
MED007,2023-08-17,12
MED008,2023-08-17,19
MED009,2023-08-17,33
MED010,2023-08-17,43
MED011,2023-08-17,40
MED012,2023-08-17,34
MED013,2023-08-17,6
MED016,2023-08-17,11
MED017,2023-08-17,23
MED018,2023-08-17,5
MED019,2023-08-17,11
MED022,2023-08-17,4
MED023,2023-08-17,16
MED024,2023-08-17,5
MED026,2023-08-17,5
MED029,2023-08-17,2
MED034,2023-08-17,3
PH202,2023-08-17,53
PH207,2023-08-17,8
PH223,2023-08-17,3
ART001,2023-08-18,9
ART003,2023-08-18,64
ART004,2023-08-18,40
ART005,2023-08-18,30
ART007,2023-08-18,8
ART008,2023-08-18,28
ART009,2023-08-18,7
ART010,2023-08-18,7
ART014,2023-08-18,3
ART016,2023-08-18,3
ART018,2023-08-18,8
MED001,2023-08-18,40
MED002,2023-08-18,22
MED003,2023-08-18,28
MED005,2023-08-18,28
MED006,2023-08-18,17
MED007,2023-08-18,39
MED009,2023-08-18,41
MED010,2023-08-18,70
MED011,2023-08-18,28
MED012,2023-08-18,43
MED013,2023-08-18,11
MED014,2023-08-18,8
MED015,2023-08-18,12
MED016,2023-08-18,18
MED018,2023-08-18,3
MED020,2023-08-18,12
MED022,2023-08-18,8
MED023,2023-08-18,23
MED024,2023-08-18,20
MED026,2023-08-18,5
MED029,2023-08-18,7
PH201,2023-08-18,15
PH205,2023-08-18,6
PH206,2023-08-18,14
PH208,2023-08-18,8
PH209,2023-08-18,8
PH213,2023-08-18,1
PH218,2023-08-18,3
PH224,2023-08-18,2
ART001,2023-08-19,13
ART002,2023-08-19,16
ART003,2023-08-19,20
ART004,2023-08-19,32
ART005,2023-08-19,7
ART007,2023-08-19,5
ART008,2023-08-19,5
ART009,2023-08-19,3
ART010,2023-08-19,3
ART012,2023-08-19,9
ART014,2023-08-19,3
ART016,2023-08-19,1
ART024,2023-08-19,1
ART026,2023-08-19,1
ART033,2023-08-19,1
ART034,2023-08-19,4
ART035,2023-08-19,2
MED001,2023-08-19,33
MED002,2023-08-19,29
MED003,2023-08-19,16
MED004,2023-08-19,20
MED005,2023-08-19,25
MED006,2023-08-19,25
MED007,2023-08-19,6
MED008,2023-08-19,17
MED009,2023-08-19,23
MED010,2023-08-19,28
MED011,2023-08-19,30
MED014,2023-08-19,12
MED015,2023-08-19,13
MED016,2023-08-19,9
MED018,2023-08-19,4
MED019,2023-08-19,5
MED020,2023-08-19,3
MED021,2023-08-19,15
MED023,2023-08-19,2
MED025,2023-08-19,4
PH201,2023-08-19,47
PH202,2023-08-19,33
PH203,2023-08-19,10
PH206,2023-08-19,21
PH208,2023-08-19,3
PH209,2023-08-19,4
PH213,2023-08-19,5
PH217,2023-08-19,4
PH224,2023-08-19,11
ART001,2023-08-20,5
ART002,2023-08-20,5
ART003,2023-08-20,19
ART004,2023-08-20,13
ART005,2023-08-20,14
ART008,2023-08-20,11
ART009,2023-08-20,6
ART011,2023-08-20,3
ART012,2023-08-20,6
ART014,2023-08-20,4
ART019,2023-08-20,1
ART020,2023-08-20,2
MED001,2023-08-20,39
MED002,2023-08-20,29
MED003,2023-08-20,31
MED004,2023-08-20,20
MED005,2023-08-20,19
MED006,2023-08-20,25
MED008,2023-08-20,8
MED009,2023-08-20,34
MED010,2023-08-20,35
MED011,2023-08-20,34
MED014,2023-08-20,13
MED016,2023-08-20,4
MED018,2023-08-20,1
MED019,2023-08-20,12
MED024,2023-08-20,16
MED026,2023-08-20,6
MED034,2023-08-20,6
PH201,2023-08-20,36
PH202,2023-08-20,46
PH204,2023-08-20,4
PH206,2023-08-20,15
PH210,2023-08-20,1
PH213,2023-08-20,7
PH221,2023-08-20,7
PH222,2023-08-20,3
ART001,2023-08-21,42
ART002,2023-08-21,18
ART003,2023-08-21,80
ART004,2023-08-21,43
ART005,2023-08-21,32
ART006,2023-08-21,5
ART008,2023-08-21,18
ART009,2023-08-21,13
ART010,2023-08-21,14
ART011,2023-08-21,12
ART012,2023-08-21,25
ART013,2023-08-21,11
ART014,2023-08-21,19
ART015,2023-08-21,19
ART017,2023-08-21,1
ART020,2023-08-21,2
ART021,2023-08-21,1
ART024,2023-08-21,4
ART029,2023-08-21,2
ART035,2023-08-21,1
MED001,2023-08-21,51
MED002,2023-08-21,17
MED005,2023-08-21,40
MED006,2023-08-21,63
MED008,2023-08-21,13
MED009,2023-08-21,57
MED010,2023-08-21,35
MED011,2023-08-21,26
MED012,2023-08-21,27
MED017,2023-08-21,18
MED018,2023-08-21,24
MED019,2023-08-21,16
MED020,2023-08-21,7
MED021,2023-08-21,17
MED022,2023-08-21,9
MED023,2023-08-21,33
MED024,2023-08-21,26
MED025,2023-08-21,11
MED031,2023-08-21,1
MED033,2023-08-21,4
MED037,2023-08-21,1
PH201,2023-08-21,23
PH202,2023-08-21,32
PH205,2023-08-21,15
PH206,2023-08-21,30
PH208,2023-08-21,11
PH214,2023-08-21,4
PH217,2023-08-21,3
PH220,2023-08-21,2
PH221,2023-08-21,2
PH224,2023-08-21,6
PH234,2023-08-21,41
ART001,2023-08-22,42
ART002,2023-08-22,18
ART003,2023-08-22,43
ART004,2023-08-22,50
ART005,2023-08-22,41
ART006,2023-08-22,11
ART007,2023-08-22,14
ART008,2023-08-22,30
ART010,2023-08-22,8
ART012,2023-08-22,11
ART014,2023-08-22,15
ART017,2023-08-22,5
ART018,2023-08-22,2
ART019,2023-08-22,4
ART020,2023-08-22,4
ART025,2023-08-22,8
ART026,2023-08-22,1
MED001,2023-08-22,47
MED002,2023-08-22,17
MED003,2023-08-22,36
MED005,2023-08-22,54
MED007,2023-08-22,25
MED008,2023-08-22,18
MED009,2023-08-22,47
MED011,2023-08-22,42
MED014,2023-08-22,11
MED015,2023-08-22,14
MED016,2023-08-22,16
MED017,2023-08-22,11
MED018,2023-08-22,7
MED020,2023-08-22,9
MED021,2023-08-22,5
MED023,2023-08-22,12
MED025,2023-08-22,8
MED026,2023-08-22,17
MED028,2023-08-22,3
MED034,2023-08-22,1
PH201,2023-08-22,28
PH202,2023-08-22,31
PH203,2023-08-22,10
PH207,2023-08-22,11
PH211,2023-08-22,2
PH212,2023-08-22,3
PH219,2023-08-22,1
PH220,2023-08-22,1
PH234,2023-08-22,29
ART001,2023-08-23,26
ART002,2023-08-23,26
ART003,2023-08-23,44
ART004,2023-08-23,43
ART006,2023-08-23,8
ART007,2023-08-23,7
ART008,2023-08-23,17
ART009,2023-08-23,12
ART010,2023-08-23,4
ART011,2023-08-23,6
ART012,2023-08-23,4
ART014,2023-08-23,8
ART015,2023-08-23,6
ART018,2023-08-23,6
ART019,2023-08-23,4
ART020,2023-08-23,2
ART026,2023-08-23,3
ART034,2023-08-23,4
MED001,2023-08-23,30
MED002,2023-08-23,24
MED003,2023-08-23,40
MED005,2023-08-23,46
MED007,2023-08-23,18
MED008,2023-08-23,16
MED009,2023-08-23,47
MED010,2023-08-23,14
MED011,2023-08-23,31
MED012,2023-08-23,46
MED013,2023-08-23,11
MED016,2023-08-23,14
MED017,2023-08-23,29
MED020,2023-08-23,12
MED021,2023-08-23,15
MED024,2023-08-23,11
MED026,2023-08-23,13
MED031,2023-08-23,3
MED036,2023-08-23,2
MED037,2023-08-23,1
PH202,2023-08-23,36
PH203,2023-08-23,5
PH204,2023-08-23,6
PH205,2023-08-23,24
PH206,2023-08-23,19
PH208,2023-08-23,8
PH209,2023-08-23,7
PH210,2023-08-23,6
PH218,2023-08-23,1
PH220,2023-08-23,3
PH221,2023-08-23,14
PH224,2023-08-23,10
PH234,2023-08-23,20
ART001,2023-08-24,24
ART002,2023-08-24,29
ART003,2023-08-24,41
ART004,2023-08-24,34
ART005,2023-08-24,16
ART006,2023-08-24,7
ART007,2023-08-24,3
ART008,2023-08-24,46
ART009,2023-08-24,21
ART010,2023-08-24,11
ART012,2023-08-24,7
ART014,2023-08-24,13
ART015,2023-08-24,7
ART022,2023-08-24,6
ART023,2023-08-24,5
ART026,2023-08-24,2
ART034,2023-08-24,3
MED002,2023-08-24,29
MED003,2023-08-24,41
MED005,2023-08-24,42
MED006,2023-08-24,31
MED007,2023-08-24,18
MED008,2023-08-24,21
MED010,2023-08-24,16
MED011,2023-08-24,25
MED013,2023-08-24,13
MED014,2023-08-24,13
MED016,2023-08-24,7
MED017,2023-08-24,22
MED019,2023-08-24,24
MED022,2023-08-24,7
MED023,2023-08-24,2
MED024,2023-08-24,17
MED025,2023-08-24,10
MED026,2023-08-24,4
MED032,2023-08-24,4
MED034,2023-08-24,1
PH201,2023-08-24,43
PH202,2023-08-24,36
PH203,2023-08-24,25
PH204,2023-08-24,3
PH210,2023-08-24,6
PH214,2023-08-24,8
PH219,2023-08-24,5
PH234,2023-08-24,29
ART001,2023-08-25,31
ART002,2023-08-25,25
ART003,2023-08-25,21
ART004,2023-08-25,33
ART005,2023-08-25,22
ART008,2023-08-25,24
ART012,2023-08-25,15
ART013,2023-08-25,14
ART014,2023-08-25,11
ART018,2023-08-25,1
ART019,2023-08-25,1
ART034,2023-08-25,5
ART035,2023-08-25,4
MED001,2023-08-25,28
MED002,2023-08-25,18
MED003,2023-08-25,36
MED004,2023-08-25,24
MED005,2023-08-25,39
MED006,2023-08-25,48
MED007,2023-08-25,26
MED008,2023-08-25,6
MED009,2023-08-25,24
MED010,2023-08-25,12
MED011,2023-08-25,81
MED012,2023-08-25,21
MED013,2023-08-25,5
MED014,2023-08-25,25
MED018,2023-08-25,16
MED019,2023-08-25,5
MED021,2023-08-25,20
MED024,2023-08-25,12
MED026,2023-08-25,5
PH201,2023-08-25,13
PH203,2023-08-25,7
PH205,2023-08-25,17
PH206,2023-08-25,17
PH208,2023-08-25,14
PH217,2023-08-25,4
PH219,2023-08-25,1
PH220,2023-08-25,3
PH221,2023-08-25,9
PH234,2023-08-25,23
ART001,2023-08-26,13
ART002,2023-08-26,24
ART003,2023-08-26,25
ART004,2023-08-26,11
ART005,2023-08-26,12
ART007,2023-08-26,9
ART008,2023-08-26,9
ART010,2023-08-26,4
ART011,2023-08-26,1
ART012,2023-08-26,6
ART021,2023-08-26,1
MED002,2023-08-26,17
MED003,2023-08-26,32
MED004,2023-08-26,27
MED005,2023-08-26,35
MED006,2023-08-26,32
MED007,2023-08-26,23
MED008,2023-08-26,10
MED009,2023-08-26,31
MED010,2023-08-26,28
MED012,2023-08-26,27
MED013,2023-08-26,6
MED014,2023-08-26,21
MED017,2023-08-26,1
MED018,2023-08-26,5
MED019,2023-08-26,12
MED020,2023-08-26,3
MED022,2023-08-26,7
MED023,2023-08-26,5
MED024,2023-08-26,27
MED029,2023-08-26,3
MED031,2023-08-26,2
PH203,2023-08-26,22
PH206,2023-08-26,12
PH207,2023-08-26,10
PH208,2023-08-26,13
PH210,2023-08-26,5
PH212,2023-08-26,3
PH214,2023-08-26,3
PH220,2023-08-26,7
PH234,2023-08-26,21
ART001,2023-08-27,11
ART003,2023-08-27,9
ART005,2023-08-27,14
ART006,2023-08-27,2
ART007,2023-08-27,4
ART008,2023-08-27,10
ART009,2023-08-27,2
ART011,2023-08-27,4
ART014,2023-08-27,3
ART015,2023-08-27,7
ART017,2023-08-27,1
ART026,2023-08-27,1
ART027,2023-08-27,1
ART031,2023-08-27,2
MED001,2023-08-27,38
MED003,2023-08-27,24
MED004,2023-08-27,18
MED005,2023-08-27,28
MED006,2023-08-27,24
MED007,2023-08-27,17
MED008,2023-08-27,10
MED010,2023-08-27,25
MED011,2023-08-27,40
MED012,2023-08-27,26
MED015,2023-08-27,20
MED016,2023-08-27,9
MED017,2023-08-27,11
MED018,2023-08-27,5
MED022,2023-08-27,4
MED023,2023-08-27,9
MED024,2023-08-27,24
MED029,2023-08-27,3
MED034,2023-08-27,3
PH201,2023-08-27,16
PH202,2023-08-27,43
PH204,2023-08-27,4
PH205,2023-08-27,4
PH206,2023-08-27,17
PH210,2023-08-27,5
PH211,2023-08-27,4
PH217,2023-08-27,2
PH219,2023-08-27,1
PH234,2023-08-27,10
ART002,2023-08-28,38
ART005,2023-08-28,22
ART008,2023-08-28,21
ART009,2023-08-28,21
ART010,2023-08-28,9
ART014,2023-08-28,21
ART019,2023-08-28,2
ART023,2023-08-28,2
ART033,2023-08-28,1
ART034,2023-08-28,4
MED001,2023-08-28,38
MED002,2023-08-28,29
MED003,2023-08-28,28
MED005,2023-08-28,46
MED006,2023-08-28,31
MED007,2023-08-28,4
MED008,2023-08-28,16
MED009,2023-08-28,41
MED010,2023-08-28,41
MED011,2023-08-28,42
MED012,2023-08-28,53
MED015,2023-08-28,28
MED016,2023-08-28,17
MED017,2023-08-28,13
MED019,2023-08-28,24
MED021,2023-08-28,22
MED022,2023-08-28,4
MED023,2023-08-28,11
MED025,2023-08-28,13
MED032,2023-08-28,1
PH201,2023-08-28,20
PH203,2023-08-28,15
PH208,2023-08-28,9
PH210,2023-08-28,1
PH217,2023-08-28,3
PH218,2023-08-28,1
PH220,2023-08-28,1
PH234,2023-08-28,18
ART001,2023-08-29,33
ART002,2023-08-29,42
ART003,2023-08-29,50
ART004,2023-08-29,49
ART005,2023-08-29,23
ART006,2023-08-29,8
ART008,2023-08-29,19
ART010,2023-08-29,7
ART012,2023-08-29,43
ART017,2023-08-29,2
ART022,2023-08-29,5
ART025,2023-08-29,4
ART032,2023-08-29,3
MED002,2023-08-29,42
MED003,2023-08-29,41
MED004,2023-08-29,16
MED005,2023-08-29,28
MED006,2023-08-29,20
MED007,2023-08-29,25
MED008,2023-08-29,16
MED009,2023-08-29,39
MED010,2023-08-29,15
MED011,2023-08-29,54
MED012,2023-08-29,37
MED015,2023-08-29,16
MED016,2023-08-29,15
MED018,2023-08-29,11
MED020,2023-08-29,8
MED021,2023-08-29,7
MED023,2023-08-29,34
MED025,2023-08-29,2
MED026,2023-08-29,7
MED029,2023-08-29,4
MED034,2023-08-29,4
MED039,2023-08-29,3
PH201,2023-08-29,32
PH202,2023-08-29,40
PH203,2023-08-29,13
PH205,2023-08-29,9
PH211,2023-08-29,7
PH220,2023-08-29,3
PH224,2023-08-29,7
ART001,2023-08-30,17
ART002,2023-08-30,34
ART003,2023-08-30,20
ART004,2023-08-30,47
ART005,2023-08-30,22
ART006,2023-08-30,7
ART009,2023-08-30,20
ART010,2023-08-30,4
ART012,2023-08-30,5
ART013,2023-08-30,19
ART015,2023-08-30,5
ART016,2023-08-30,5
ART019,2023-08-30,23
ART026,2023-08-30,2
ART033,2023-08-30,1
ART034,2023-08-30,7
MED001,2023-08-30,45
MED002,2023-08-30,17
MED003,2023-08-30,50
MED004,2023-08-30,22
MED005,2023-08-30,26
MED006,2023-08-30,25
MED007,2023-08-30,18
MED008,2023-08-30,24
MED010,2023-08-30,24
MED011,2023-08-30,35
MED013,2023-08-30,9
MED014,2023-08-30,19
MED015,2023-08-30,19
MED016,2023-08-30,26
MED018,2023-08-30,5
MED020,2023-08-30,5
MED021,2023-08-30,7
MED024,2023-08-30,25
MED029,2023-08-30,6
MED034,2023-08-30,15
PH201,2023-08-30,29
PH202,2023-08-30,8
PH203,2023-08-30,19
PH210,2023-08-30,1
PH223,2023-08-30,2
PH234,2023-08-30,27
ART001,2023-08-31,28
ART002,2023-08-31,30
ART003,2023-08-31,25
ART004,2023-08-31,51
ART005,2023-08-31,24
ART008,2023-08-31,33
ART010,2023-08-31,4
ART011,2023-08-31,5
ART012,2023-08-31,32
ART014,2023-08-31,11
ART015,2023-08-31,9
ART016,2023-08-31,2
ART026,2023-08-31,5
MED001,2023-08-31,46
MED002,2023-08-31,23
MED003,2023-08-31,27
MED004,2023-08-31,29
MED005,2023-08-31,46
MED006,2023-08-31,60
MED007,2023-08-31,12
MED008,2023-08-31,13
MED010,2023-08-31,23
MED011,2023-08-31,29
MED012,2023-08-31,43
MED013,2023-08-31,11
MED015,2023-08-31,21
MED016,2023-08-31,12
MED018,2023-08-31,10
MED019,2023-08-31,18
MED020,2023-08-31,10
MED021,2023-08-31,19
MED023,2023-08-31,10
MED024,2023-08-31,24
MED025,2023-08-31,2
MED029,2023-08-31,15
MED037,2023-08-31,4
PH201,2023-08-31,53
PH203,2023-08-31,4
PH206,2023-08-31,11
PH207,2023-08-31,5
PH212,2023-08-31,4
PH220,2023-08-31,1
PH221,2023-08-31,4
ART001,2023-09-01,9
ART002,2023-09-01,43
ART003,2023-09-01,17
ART004,2023-09-01,23
ART005,2023-09-01,27
ART009,2023-09-01,13
ART010,2023-09-01,10
ART011,2023-09-01,8
ART012,2023-09-01,7
ART018,2023-09-01,2
ART022,2023-09-01,5
MED002,2023-09-01,11
MED003,2023-09-01,17
MED004,2023-09-01,19
MED005,2023-09-01,27
MED006,2023-09-01,52
MED007,2023-09-01,7
MED008,2023-09-01,26
MED011,2023-09-01,21
MED016,2023-09-01,25
MED017,2023-09-01,18
MED018,2023-09-01,7
MED020,2023-09-01,14
MED022,2023-09-01,2
MED023,2023-09-01,22
MED024,2023-09-01,23
MED025,2023-09-01,9
MED026,2023-09-01,12
MED032,2023-09-01,1
MED035,2023-09-01,7
PH201,2023-09-01,12
PH202,2023-09-01,30
PH204,2023-09-01,10
PH207,2023-09-01,11
PH210,2023-09-01,3
PH211,2023-09-01,8
PH218,2023-09-01,2
PH221,2023-09-01,7
PH234,2023-09-01,20
ART001,2023-09-02,15
ART002,2023-09-02,13
ART003,2023-09-02,17
ART004,2023-09-02,13
ART005,2023-09-02,19
ART007,2023-09-02,4
ART008,2023-09-02,7
ART009,2023-09-02,6
ART010,2023-09-02,4
ART012,2023-09-02,10
ART013,2023-09-02,9
ART014,2023-09-02,14
ART017,2023-09-02,2
ART031,2023-09-02,1
MED001,2023-09-02,51
MED002,2023-09-02,11
MED003,2023-09-02,34
MED004,2023-09-02,16
MED005,2023-09-02,24
MED007,2023-09-02,14
MED008,2023-09-02,18
MED009,2023-09-02,32
MED010,2023-09-02,27
MED011,2023-09-02,21
MED012,2023-09-02,7
MED013,2023-09-02,5
MED014,2023-09-02,10
MED015,2023-09-02,16
